id,uid,description,permission-granted,permission-revoked,original-time,save-time
2480,1038992,因学术不端而棕名惩罚 14 天,0,0,2026/1/2 15:28,2026/1/2 16:08
2481,1030331,根据用户申请（#QAKX199219）进行调整,32768,0,2026/1/2 15:23,2026/1/2 16:08
2482,1240580,滥用洛谷功能,0,32770,2026/1/2 14:59,2026/1/2 16:08
2483,1830345,因学术不端而棕名惩罚 1 天,0,0,2026/1/2 14:56,2026/1/2 16:08
2484,467824,因学术不端而棕名惩罚 14 天,0,0,2026/1/2 16:13,2026/1/2 19:32
2485,884922,因学术不端而棕名惩罚 14 天,0,0,2026/1/2 16:13,2026/1/2 19:32
2486,1271310,因学术不端而棕名惩罚 14 天,0,0,2026/1/2 16:13,2026/1/2 19:32
2487,1393222,因学术不端而棕名惩罚 14 天,0,0,2026/1/2 16:13,2026/1/2 19:32
2488,1273289,因学术不端而棕名惩罚 14 天,0,0,2026/1/2 16:13,2026/1/2 19:32
2489,1328442,因学术不端而棕名惩罚 14 天,0,0,2026/1/2 16:13,2026/1/2 19:32
2490,1711565,因学术不端而棕名惩罚 14 天,0,0,2026/1/2 16:13,2026/1/2 19:32
2491,1859869,多次提交 AI 生成的题解,0,131072,2026/1/2 23:44,2026/1/3 8:38
2492,1096038,"根据用户申请（#BRCE569591）进行调整：\
禁言满 7 天",32768,0,2026/1/2 21:56,2026/1/3 8:38
2493,1240580,购买高级团队使用复活币,32770,0,2026/1/3 11:40,2026/1/3 12:00
2494,1804350,经复核，处罚过重,32768,0,2026/1/3 11:35,2026/1/3 12:00
2495,1060596,题库志愿者轮换,2097156,0,2026/1/3 12:41,2026/1/3 12:43
2496,760824,题库志愿者轮换,2097156,0,2026/1/3 12:41,2026/1/3 12:43
2497,736184,题库志愿者轮换,2097156,0,2026/1/3 12:41,2026/1/3 12:43
2498,575275,题库志愿者轮换,2097156,0,2026/1/3 12:41,2026/1/3 12:43
2499,188950,题库志愿者轮换,2097156,0,2026/1/3 12:41,2026/1/3 12:43
2500,610557,题库志愿者轮换，感谢贡献,0,2097152,2026/1/3 12:40,2026/1/3 12:43
2501,1268380,题库志愿者轮换，感谢贡献,0,2097156,2026/1/3 12:40,2026/1/3 12:43
2502,760954,题库志愿者轮换，感谢贡献,0,2097156,2026/1/3 12:40,2026/1/3 12:43
2503,305522,题库志愿者轮换，感谢贡献,0,2097156,2026/1/3 12:40,2026/1/3 12:43
2504,220558,题库志愿者轮换，感谢贡献,0,2097156,2026/1/3 12:40,2026/1/3 12:43
2505,120947,题库志愿者轮换，感谢贡献,0,2097156,2026/1/3 12:40,2026/1/3 12:43
2506,116664,题库志愿者轮换，感谢贡献,0,2097152,2026/1/3 12:40,2026/1/3 12:43
2507,2017452,"根据用户申请（#UULC964480）进行调整：\
用户申请",0,229376,2026/1/3 13:37,2026/1/3 13:42
2508,1369564,"根据用户申请（#BQTK894238）进行调整：\
解除用户申请的禁言、禁止私信",98304,0,2026/1/3 13:37,2026/1/3 13:42
2509,1825676,"根据用户申请（#CQQV416501）进行调整：\
解除用户申请的禁止私信、禁止专栏、禁止图床；禁言满 7 天",753664,0,2026/1/3 13:37,2026/1/3 13:42
2510,1373172,辱骂工单,0,32768,2026/1/3 13:32,2026/1/3 13:42
2511,2046231,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 14:13,2026/1/3 14:22
2512,2046973,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 14:11,2026/1/3 14:22
2513,876418,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 14:10,2026/1/3 14:22
2514,1201336,多次比赛违规,0,2,2026/1/3 16:39,2026/1/3 16:41
2515,1201336,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 16:39,2026/1/3 16:41
2516,2047105,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 16:38,2026/1/3 16:41
2517,2043138,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 16:37,2026/1/3 16:41
2518,1390521,提交书面检讨,2,0,2026/1/3 16:34,2026/1/3 16:41
2519,2046718,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 15:19,2026/1/3 16:41
2520,1646296,"根据用户申请（#WCKF939190）进行调整：\
用户申请",0,98304,2026/1/3 15:18,2026/1/3 16:41
2521,1995646,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 15:16,2026/1/3 16:41
2522,1032797,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 15:15,2026/1/3 16:41
2523,2045172,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 15:13,2026/1/3 16:41
2524,1275495,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 15:13,2026/1/3 16:41
2525,1329777,多次棕名,0,2,2026/1/3 14:49,2026/1/3 16:41
2526,1329777,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 14:49,2026/1/3 16:41
2527,1900587,多次比赛作弊,0,2,2026/1/3 18:47,2026/1/3 19:03
2528,1790300,多次比赛作弊,0,2,2026/1/3 18:47,2026/1/3 19:03
2529,1784019,多次比赛作弊,0,2,2026/1/3 18:47,2026/1/3 19:03
2530,1775770,多次比赛作弊,0,2,2026/1/3 18:47,2026/1/3 19:03
2531,1611080,多次比赛作弊,0,2,2026/1/3 18:47,2026/1/3 19:03
2532,1416811,多次比赛作弊,0,2,2026/1/3 18:47,2026/1/3 19:03
2533,1603305,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 18:46,2026/1/3 19:03
2534,2033917,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 18:46,2026/1/3 19:03
2535,1920625,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 18:46,2026/1/3 19:03
2536,1117659,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 18:46,2026/1/3 19:03
2537,549768,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 18:46,2026/1/3 19:03
2538,1390119,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 18:46,2026/1/3 19:03
2539,1809570,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 18:46,2026/1/3 19:03
2540,1401318,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 18:46,2026/1/3 19:03
2541,1718009,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 18:46,2026/1/3 19:03
2542,1786452,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 18:46,2026/1/3 19:03
2543,1430479,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 18:46,2026/1/3 19:03
2544,1392940,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 18:46,2026/1/3 19:03
2545,797530,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 18:46,2026/1/3 19:03
2546,1989335,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 18:46,2026/1/3 19:03
2547,1727556,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 18:46,2026/1/3 19:03
2548,1630709,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 18:46,2026/1/3 19:03
2549,1415179,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 18:46,2026/1/3 19:03
2550,1790300,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 18:46,2026/1/3 19:03
2551,1641402,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 18:46,2026/1/3 19:03
2552,1636740,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 18:46,2026/1/3 19:03
2553,1514758,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 18:45,2026/1/3 19:03
2554,1670184,多次比赛违规,0,2,2026/1/3 18:45,2026/1/3 19:03
2555,1777429,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 18:45,2026/1/3 19:03
2556,1155249,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 18:45,2026/1/3 19:03
2557,1902449,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 18:45,2026/1/3 19:03
2558,1817386,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 18:45,2026/1/3 19:03
2559,1900587,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 18:45,2026/1/3 19:03
2560,1357489,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 18:45,2026/1/3 19:03
2561,1779478,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 18:45,2026/1/3 19:03
2562,1276150,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 18:45,2026/1/3 19:03
2563,2047033,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 18:45,2026/1/3 19:03
2564,1440078,多次比赛违规,0,2,2026/1/3 18:45,2026/1/3 19:03
2565,1822303,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 18:45,2026/1/3 19:03
2566,1387291,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 18:45,2026/1/3 19:03
2567,1611080,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 18:45,2026/1/3 19:03
2568,1793973,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 18:45,2026/1/3 19:03
2569,745484,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 18:45,2026/1/3 19:03
2570,1784019,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 18:45,2026/1/3 19:03
2571,2043713,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 18:45,2026/1/3 19:03
2572,1953036,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 18:45,2026/1/3 19:03
2573,1027871,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 18:45,2026/1/3 19:03
2574,1791454,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 18:45,2026/1/3 19:03
2575,1095499,多次比赛违规,0,2,2026/1/3 18:45,2026/1/3 19:03
2576,1283123,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 18:45,2026/1/3 19:03
2577,1433516,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 18:45,2026/1/3 19:03
2578,1601505,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 18:45,2026/1/3 19:03
2579,1809022,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 18:45,2026/1/3 19:03
2580,2047209,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 18:45,2026/1/3 19:03
2581,2046973,多次比赛违规,0,2,2026/1/3 18:45,2026/1/3 19:03
2582,188824,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 18:45,2026/1/3 19:03
2583,1570821,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 18:45,2026/1/3 19:03
2584,1416811,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 18:45,2026/1/3 19:03
2585,1807278,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 18:45,2026/1/3 19:03
2586,73631,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 18:45,2026/1/3 19:03
2587,1748505,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 18:45,2026/1/3 19:03
2588,1703507,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 18:45,2026/1/3 19:03
2589,1834602,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 18:45,2026/1/3 19:03
2590,1437743,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 18:45,2026/1/3 19:03
2591,1738524,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 18:45,2026/1/3 19:03
2592,785798,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 18:45,2026/1/3 19:03
2593,1775770,因学术不端而棕名惩罚 14 天,0,0,2026/1/3 18:45,2026/1/3 19:03
2594,1392848,骚扰管理（7 天）,0,32768,2026/1/3 17:43,2026/1/3 19:03
2595,1829883,"根据用户申请（#KRUY615288）进行调整：\
用户申请",0,65536,2026/1/3 20:28,2026/1/3 21:22
2596,1771244,"根据用户申请（#VGVC084033）进行调整：\
使用奖项认证复活币解禁",32768,0,2026/1/3 20:27,2026/1/3 21:22
2597,1409378,"根据用户申请（#WCRU843908）进行调整：\
用户申请",0,32768,2026/1/3 20:27,2026/1/3 21:22
2598,1353713,非正常做题，大量滥用评测资源,0,2,2026/1/4 11:32,2026/1/4 12:00
2599,536674,违规用户名,0,2,2026/1/4 11:31,2026/1/4 12:00
2600,1471117,违规用户名,0,2,2026/1/4 11:30,2026/1/4 12:00
2601,1283564,违规用户名,0,2,2026/1/4 11:30,2026/1/4 12:00
2602,1551536,违规用户名,0,2,2026/1/4 11:30,2026/1/4 12:00
2603,1447239,违规用户名,0,2,2026/1/4 11:29,2026/1/4 12:00
2604,2020667,因学术不端而棕名惩罚 14 天,0,0,2026/1/4 11:24,2026/1/4 12:00
2605,1289619,犇犇语言过激（7 天）,0,32768,2026/1/4 11:22,2026/1/4 12:00
2606,552688,"根据用户申请（#TFXW198335）进行调整：\
用户申请",0,32768,2026/1/4 11:21,2026/1/4 12:00
2607,984018,禁言期限已满,32768,0,2026/1/4 12:17,2026/1/4 13:12
2608,1298050,在洛谷网校中提交侮辱性订单；有扰乱社区秩序的前科,0,2,2026/1/4 20:17,2026/1/4 20:19
2609,920947,专栏志愿者轮换,516,0,2026/1/4 19:46,2026/1/4 20:19
2610,431658,专栏志愿者轮换,516,0,2026/1/4 19:46,2026/1/4 20:19
2611,844951,专栏志愿者轮换,516,0,2026/1/4 19:46,2026/1/4 20:19
2612,280243,专栏志愿者轮换,516,0,2026/1/4 19:46,2026/1/4 20:19
2613,820056,专栏志愿者轮换,512,0,2026/1/4 19:46,2026/1/4 20:19
2614,549623,专栏志愿者轮换,516,0,2026/1/4 19:46,2026/1/4 20:19
2615,397982,专栏志愿者轮换,516,0,2026/1/4 19:46,2026/1/4 20:19
2616,319803,专栏志愿者轮换,516,0,2026/1/4 19:46,2026/1/4 20:19
2617,674469,专栏志愿者轮换,516,0,2026/1/4 19:46,2026/1/4 20:19
2618,109114,专栏志愿者轮换,516,0,2026/1/4 19:46,2026/1/4 20:19
2619,65864,专栏志愿者轮换，感谢贡献,0,516,2026/1/4 19:44,2026/1/4 20:19
2620,580107,专栏志愿者轮换，感谢贡献,0,516,2026/1/4 19:44,2026/1/4 20:19
2621,818693,专栏志愿者轮换，感谢贡献,0,516,2026/1/4 19:44,2026/1/4 20:19
2622,236937,专栏志愿者轮换，感谢贡献,0,516,2026/1/4 19:44,2026/1/4 20:19
2623,737864,专栏志愿者轮换，感谢贡献,0,516,2026/1/4 19:44,2026/1/4 20:19
2624,768612,专栏志愿者轮换，感谢贡献,0,516,2026/1/4 19:44,2026/1/4 20:19
2625,463956,专栏志愿者轮换，感谢贡献,0,516,2026/1/4 19:44,2026/1/4 20:19
2626,608740,专栏志愿者轮换，感谢贡献,0,516,2026/1/4 19:44,2026/1/4 20:19
2627,264360,专栏志愿者轮换，感谢贡献,0,516,2026/1/4 19:44,2026/1/4 20:19
2628,90706,专栏志愿者轮换，感谢贡献,0,516,2026/1/4 19:44,2026/1/4 20:19
2629,1569025,个人主页辱骂+发布黄网,0,131074,2026/1/4 16:17,2026/1/4 20:19
2630,1806998,提交书面检讨,2,0,2026/1/4 20:25,2026/1/4 20:52
2631,1423269,"根据用户申请（#ALYR424688）进行调整：\
禁言满 7 天",32768,0,2026/1/5 10:36,2026/1/5 12:00
2632,1199454,经复核，处罚过重,2,0,2026/1/5 15:39,2026/1/5 19:45
2633,1242343,违规用户名,0,2,2026/1/5 14:40,2026/1/5 19:45
2634,1808644,满七天,32768,0,2026/1/5 20:26,2026/1/5 21:24
2635,1405944,"根据用户申请（#HCCU733435）进行调整：\
禁言满 7 天",32768,0,2026/1/5 20:26,2026/1/5 21:24
2636,1696370,"根据用户申请（#KLJC722580）进行调整：\
禁言满 7 天",32768,0,2026/1/5 20:25,2026/1/5 21:24
2637,1045491,"根据用户申请（#XYHX761305）进行调整：\
解除用户申请的禁止各项权限",753664,0,2026/1/5 20:25,2026/1/5 21:24
2638,925129,"根据用户申请（#QJJR060855）进行调整：\
用户申请",0,98304,2026/1/5 20:25,2026/1/5 21:24
2639,866535,"根据用户申请（#CHLW479789）进行调整：\
禁言满 7 天",32768,0,2026/1/5 20:25,2026/1/5 21:24
2640,2021056,私信辱骂,0,65538,2026/1/5 20:25,2026/1/5 21:24
2641,1377536,因学术不端而棕名惩罚 14 天,0,0,2026/1/6 10:55,2026/1/6 12:00
2642,1929727,因学术不端而棕名惩罚 14 天,0,0,2026/1/6 10:54,2026/1/6 12:00
2643,750670,"根据用户申请（#FTXT923547）进行调整：\
禁言满 7 天",32768,0,2026/1/6 10:50,2026/1/6 12:00
2644,1327843,"根据用户申请（#XUWR482844）进行调整：\
用户申请",0,32768,2026/1/6 10:50,2026/1/6 12:00
2645,1795389,"根据用户申请（#YBGG957865）进行调整：\
用户申请",0,753664,2026/1/6 10:49,2026/1/6 12:00
2646,515930,发布无意义讨论，前科较多,0,32768,2026/1/6 14:36,2026/1/6 17:28
2647,2000370,因学术不端而棕名惩罚 14 天,0,0,2026/1/6 14:15,2026/1/6 17:28
2648,2000370,提交垃圾提交套取评测数据,0,2,2026/1/6 14:15,2026/1/6 17:28
2649,736496,洛谷网校提交侮辱性订单,0,2,2026/1/6 20:35,2026/1/6 20:53
2650,1944958,因学术不端而棕名惩罚 14 天,0,0,2026/1/6 17:40,2026/1/6 20:53
2651,1840107,"根据用户申请（#GVTG654400）进行调整：\
用户申请",0,32768,2026/1/7 10:48,2026/1/7 12:00
2652,1267566,"根据用户申请（#VCGA996177）进行调整：\
禁言满 7 天",32768,0,2026/1/7 10:48,2026/1/7 12:00
2653,1050605,"根据用户申请（#LVRG652174）进行调整：\
禁言满一年",32768,0,2026/1/7 10:47,2026/1/7 12:00
2654,1685102,"根据用户申请（#XXFE538808）进行调整：\
禁言满 7 天",32768,0,2026/1/7 10:47,2026/1/7 12:00
2655,1842850,"根据用户申请（#GGUC252105）进行调整：\
用户申请",0,65536,2026/1/7 10:47,2026/1/7 12:00
2656,1581046,"根据用户申请（#YFTA578869）进行调整：\
禁言满 7 天",32768,0,2026/1/7 10:47,2026/1/7 12:00
2657,1660382,多次发布无意义的用户举报工单（7 天）,0,32768,2026/1/7 12:46,2026/1/7 17:57
2658,991723,"根据用户申请（#JEHQ037506）进行调整：\
禁言满 7 天",32768,0,2026/1/7 21:33,2026/1/7 22:53
2659,1316254,"根据用户申请（#YBAQ539134）进行调整：\
使用奖项认证复活币解除禁止私信",65536,0,2026/1/7 21:32,2026/1/7 22:53
2660,1662199,禁言期限已满,32768,0,2026/1/8 2:36,2026/1/8 10:19
2661,2036494,多次比赛违规,0,2,2026/1/8 1:29,2026/1/8 10:19
2662,2043138,多次比赛违规,0,2,2026/1/8 1:29,2026/1/8 10:19
2663,2046210,多次比赛违规,0,2,2026/1/8 1:29,2026/1/8 10:19
2664,1510406,创建大量小号干扰比赛秩序，不允许使用复活币,0,2,2026/1/8 1:28,2026/1/8 10:19
2665,1488732,无意义工单（7 天）,0,32768,2026/1/8 1:04,2026/1/8 10:19
2666,1603061,"根据用户申请（#BHAL706434）进行调整：\
禁言满 7 天",32768,0,2026/1/8 15:33,2026/1/8 18:19
2667,230989,"根据用户申请（#BWTJ733078）进行调整：\
禁言满 7 天",32768,0,2026/1/8 15:33,2026/1/8 18:19
2668,224663,"根据用户申请（#AUTU574043）进行调整：\
解除用户申请的禁言",32768,0,2026/1/9 11:14,2026/1/9 12:00
2669,1363582,"根据用户申请（#JAUX870378）进行调整：\
禁言满 7 天",32768,0,2026/1/9 11:14,2026/1/9 12:00
2671,818730,"根据用户申请（#LYYW569440）进行调整：\
解除用户申请的禁言",32768,0,2026/1/8 19:49,2026/1/9 12:00
2672,516346,专栏志愿者轮换,516,0,2026/1/9 21:28,2026/1/9 21:36
2673,879904,专栏志愿者轮换,516,0,2026/1/9 21:28,2026/1/9 21:36
2674,383395,专栏志愿者轮换,516,0,2026/1/9 21:28,2026/1/9 21:36
2675,183154,专栏志愿者轮换,516,0,2026/1/9 21:28,2026/1/9 21:36
2676,183603,专栏志愿者轮换,516,0,2026/1/9 21:28,2026/1/9 21:36
2677,716556,专栏志愿者轮换,516,0,2026/1/9 21:28,2026/1/9 21:36
2678,226760,专栏志愿者轮换,516,0,2026/1/9 21:28,2026/1/9 21:36
2679,455474,专栏志愿者轮换,516,0,2026/1/9 21:28,2026/1/9 21:36
2680,399762,专栏志愿者轮换,512,0,2026/1/9 21:28,2026/1/9 21:36
2681,820056,专栏志愿者轮换，感谢贡献,0,512,2026/1/9 21:12,2026/1/9 21:36
2682,1308091,提交书面检讨，允许解封,2,0,2026/1/9 19:30,2026/1/9 21:36
2683,1779343,提交书面检讨，允许解封,2,0,2026/1/9 19:26,2026/1/9 21:36
2684,1635937,禁言满 7 天,32768,0,2026/1/9 19:25,2026/1/9 21:36
2685,1259723,"根据用户申请（#GLBQ497792）进行调整：\
用户申请",0,720896,2026/1/9 22:05,2026/1/10 2:10
2686,1650509,"根据用户申请（#URET506791）进行调整：\
禁言满七天",32768,0,2026/1/9 22:05,2026/1/10 2:10
2687,1823467,"根据用户申请（#EQAY488492）进行调整：\
禁言满七天",32768,0,2026/1/9 22:05,2026/1/10 2:10
2688,1176398,"根据用户申请（#FYQJ479701）进行调整：\
用户申请",0,32768,2026/1/10 10:49,2026/1/10 11:50
2689,596783,"根据用户申请（#FQJB630948）进行调整：\
禁言满七天",32768,0,2026/1/10 10:48,2026/1/10 11:50
2690,991302,"根据用户申请（#LAJR409757）进行调整：\
用户申请",0,32768,2026/1/10 10:48,2026/1/10 11:50
2691,900910,"根据用户申请（#QTGV958254）进行调整：\
禁言满七天",32768,0,2026/1/10 10:48,2026/1/10 11:50
2692,1769771,"根据用户申请（#HVHR403414）进行调整：\
禁言满七天",32768,0,2026/1/10 10:48,2026/1/10 11:50
2693,1646296,"根据用户申请（#VWLQ205349）进行调整：\
解除用户申请的禁止权限",98304,0,2026/1/10 15:51,2026/1/10 16:02
2694,2017452,"根据用户申请（#FBVT293659）进行调整：\
解除用户申请的禁止权限",229376,0,2026/1/10 15:51,2026/1/10 16:02
2695,1538445,"根据用户申请（#KUKR440987）进行调整：\
用户申请",0,32768,2026/1/10 15:50,2026/1/10 16:02
2696,2051553,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 14:53,2026/1/10 16:02
2697,1768455,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 14:32,2026/1/10 16:02
2698,1346176,"根据用户申请（#QLYX698892）进行调整：\
禁言满七天",32768,0,2026/1/10 19:40,2026/1/10 20:43
2699,1329513,"根据用户申请（#JLUU610085）进行调整：\
解除用户申请的禁止权限",753664,0,2026/1/10 19:39,2026/1/10 20:43
2700,1907448,多次比赛作弊,0,2,2026/1/10 18:38,2026/1/10 20:43
2701,1647899,多次比赛作弊,0,2,2026/1/10 18:38,2026/1/10 20:43
2702,1647652,多次比赛作弊,0,2,2026/1/10 18:38,2026/1/10 20:43
2703,1036195,多次比赛作弊,0,2,2026/1/10 18:38,2026/1/10 20:43
2704,593333,多次比赛作弊,0,2,2026/1/10 18:38,2026/1/10 20:43
2705,1647899,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:34,2026/1/10 20:43
2706,1412516,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:34,2026/1/10 20:43
2707,2033917,多次比赛违规,0,2,2026/1/10 18:34,2026/1/10 20:43
2708,1487721,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:34,2026/1/10 20:43
2709,1377667,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:34,2026/1/10 20:43
2710,1697724,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:34,2026/1/10 20:43
2711,2049252,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:34,2026/1/10 20:43
2712,2020567,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:34,2026/1/10 20:43
2713,1461518,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:34,2026/1/10 20:43
2714,1669366,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:34,2026/1/10 20:43
2715,1224784,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:34,2026/1/10 20:43
2716,1652721,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:34,2026/1/10 20:43
2717,1327684,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:34,2026/1/10 20:43
2718,1784046,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:34,2026/1/10 20:43
2719,1813388,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:34,2026/1/10 20:43
2720,995744,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:34,2026/1/10 20:43
2721,1485421,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:34,2026/1/10 20:43
2722,1208619,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:34,2026/1/10 20:43
2723,998793,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:34,2026/1/10 20:43
2724,2014038,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:34,2026/1/10 20:43
2725,1547120,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:34,2026/1/10 20:43
2726,1891765,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:34,2026/1/10 20:43
2727,1378073,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:34,2026/1/10 20:43
2728,1386224,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:34,2026/1/10 20:43
2729,1766468,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:34,2026/1/10 20:43
2730,796102,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:34,2026/1/10 20:43
2731,1837197,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:34,2026/1/10 20:43
2732,1045205,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:34,2026/1/10 20:43
2733,1789912,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:34,2026/1/10 20:43
2734,1035713,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:34,2026/1/10 20:43
2735,2011234,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:34,2026/1/10 20:43
2736,1726999,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:34,2026/1/10 20:43
2737,1947207,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:34,2026/1/10 20:43
2738,1924293,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:34,2026/1/10 20:43
2739,2047209,多次比赛违规,0,2,2026/1/10 18:34,2026/1/10 20:43
2740,1053960,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:34,2026/1/10 20:43
2741,1649979,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:34,2026/1/10 20:43
2742,1907448,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:34,2026/1/10 20:43
2743,1366528,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:34,2026/1/10 20:43
2744,1992520,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:34,2026/1/10 20:43
2745,1836342,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:34,2026/1/10 20:43
2746,1696243,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:34,2026/1/10 20:43
2747,1460098,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:34,2026/1/10 20:43
2748,1120768,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:34,2026/1/10 20:43
2749,934906,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:34,2026/1/10 20:43
2750,593333,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:34,2026/1/10 20:43
2751,1647652,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:34,2026/1/10 20:43
2752,1042374,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:34,2026/1/10 20:43
2753,1036195,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:34,2026/1/10 20:43
